ITEM: TIMESTEP 
30000
ITEM: NUMBER OF ATOMS
95
ITEM: BOX BOUNDS pp pp pp
0 5.31329
0 5.31329
0 5.31329
ITEM: ATOMS type xu yu zu id mol 
2 2.03698 0.993071 4.31919 71 0 
2 1.80731 2.37079 4.19362 72 0 
2 2.58901 2.42839 4.45892 73 0 
2 5.89395 0.806844 4.90646 74 0 
2 0.889068 3.36982 0.460556 75 0 
2 0.784957 3.62141 -0.183305 76 0 
2 2.6911 5.07587 0.652671 77 0 
2 3.23946 4.50149 0.358256 78 0 
2 1.24859 3.24085 1.18288 79 0 
2 2.74527 2.7342 0.74251 80 0 
2 -0.18155 4.17523 0.994963 81 0 
2 0.0611262 4.98504 1.04081 82 0 
2 0.0614188 2.76568 1.70768 83 0 
2 -0.184145 3.45266 1.33382 84 0 
2 1.10178 5.45872 3.154 85 0 
2 0.517791 4.9646 3.20029 86 0 
2 1.63734 3.35612 3.07949 87 0 
2 2.34764 3.7192 3.29341 88 0 
2 -0.277091 4.84016 3.32154 89 0 
2 2.89399 4.19113 3.66904 90 0 
2 3.4666 4.73587 3.70692 91 0 
2 4.24738 4.85848 3.52523 92 0 
2 4.48143 3.50216 5.184 93 0 
2 3.85248 3.99433 5.42018 94 0 
2 1.11049 4.26592 4.75771 95 0 
ITEM: TIMESTEP
30062
ITEM: NUMBER OF ATOMS
95
ITEM: BOX BOUNDS pp pp pp
0 5.31329
0 5.31329
0 5.31329
ITEM: ATOMS type xu yu zu id mol 
1 8.05341 -3.04778 3.09781 1 1 
1 7.59536 -3.4719 3.64938 2 1 
1 7.61905 -4.1548 4.0926 3 1 
1 7.07974 -4.47915 4.57349 4 1 
1 6.86194 -5.23338 4.42159 5 1 
1 6.63831 -5.99904 4.69196 6 1 
1 6.24746 -6.76815 4.83595 7 1 
1 5.95821 -7.24669 5.39505 8 1 
1 6.41615 -7.23296 6.12288 9 1 
1 6.6709 -7.5034 6.83789 10 1 
1 -6.20997 0.836218 -2.68056 11 2 
1 -6.29309 0.860442 -3.56882 12 2 
1 -5.79298 0.467281 -4.23215 13 2 
1 -5.66797 0.659775 -5.00544 14 2 
1 -5.01622 0.612336 -5.43288 15 2 
1 -4.42211 1.01626 -5.96801 16 2 
1 -4.09296 1.70382 -6.32766 17 2 
1 -3.86578 2.33489 -6.58947 18 2 
1 -3.10736 2.42048 -6.31736 19 2 
1 -2.32609 2.41064 -6.0307 20 2 
1 19.9854 7.97672 3.7197 21 3 
1 20.4352 8.50813 4.31136 22 3 
1 20.7614 8.5284 5.09006 23 3 
1 20.1172 9.08354 5.28396 24 3 
1 19.4914 9.50957 5.58053 25 3 
1 18.8772 10.1097 5.77842 26 3 
1 18.4053 10.6348 6.11541 27 3 
1 17.8047 10.6355 6.72834 28 3 
1 16.9847 10.5615 7.11355 29 3 
1 16.5694 10.5671 7.80498 30 3 
1 -14.804 1.14497 2.58065 31 4 
1 -14.6566 0.582999 3.06433 32 4 
1 -14.9985 -0.245131 3.25545 33 4 
1 -15.854 -0.419635 3.15821 34 4 
1 -16.6424 -0.509944 3.4516 35 4 
1 -17.417 -0.394339 3.5776 36 4 
1 -18.172 -0.754012 3.84537 37 4 
1 -18.5699 -1.4955 3.48487 38 4 
1 -19.2891 -1.71574 3.11132 39 4 
1 -19.9446 -2.24055 3.04741 40 4 
1 8.42212 18.7685 -4.75834 41 5 
1 7.67518 18.5954 -4.38105 42 5 
1 6.99496 18.0659 -4.34428 43 5 
1 6.42629 17.4682 -4.01022 44 5 
1 5.80732 16.8663 -4.05098 45 5 
1 5.47215 16.0019 -4.13704 46 5 
1 5.28466 15.219 -4.37347 47 5 
1 4.9778 14.4308 -4.29602 48 5 
1 5.24116 13.7682 -3.703 49 5 
1 5.46365 12.9934 -3.53664 50 5 
2 0.343299 0.502277 1.197 51 0 
2 0.815027 1.23081 1.27402 52 0 
2 5.28102 0.635417 0.0916645 53 0 
2 1.40069 1.82509 1.12217 54 0 
2 2.15539 0.0358787 1.11161 55 0 
2 2.03381 2.37867 0.934982 56 0 
2 0.838328 -0.0569164 2.12767 57 0 
2 1.46614 -0.00702133 1.58101 58 0 
2 4.87684 0.57964 0.707579 59 0 
2 1.21234 0.843977 2.81246 60 0 
2 4.56696 0.669134 1.4522 61 0 
2 2.48821 2.04464 3.38595 62 0 
2 4.38514 0.855458 2.2151 63 0 
2 2.28151 1.51632 3.86757 64 0 
2 4.25927 2.9127 3.99409 65 0 
2 4.64524 3.21033 4.69055 66 0 
2 1.4292 -0.286123 4.56436 67 0 
2 1.66232 0.468106 4.50606 68 0 
2 1.05147 1.3427 4.44329 69 0 
2 1.32711 1.99655 4.16475 70 0 
2 2.03698 0.993071 4.31919 71 0 
2 1.80731 2.37079 4.19362 72 0 
2 2.58901 2.42839 4.45892 73 0 
2 5.89395 0.806844 4.90646 74 0 
2 0.889068 3.36982 0.460556 75 0 
2 0.784957 3.62141 -0.183305 76 0 
2 2.6911 5.07587 0.652671 77 0 
2 3.23946 4.50149 0.358256 78 0 
2 1.24859 3.24085 1.18288 79 0 
2 2.74527 2.7342 0.74251 80 0 
2 -0.18155 4.17523 0.994963 81 0 
2 0.0611262 4.98504 1.04081 82 0 
2 0.0614188 2.76568 1.70768 83 0 
2 -0.184145 3.45266 1.33382 84 0 
2 1.10178 5.45872 3.154 85 0 
2 0.517791 4.9646 3.20029 86 0 
2 1.63734 3.35612 3.07949 87 0 
2 2.34764 3.7192 3.29341 88 0 
2 -0.277091 4.84016 3.32154 89 0 
2 2.89399 4.19113 3.66904 90 0 
2 3.4666 4.73587 3.70692 91 0 
2 4.24738 4.85848 3.52523 92 0 
2 4.48143 3.50216 5.184 93 0 
2 3.85248 3.99433 5.42018 94 0 
2 1.11049 4.26592 4.75771 95 0 
ITEM: TIMESTEP
30063
ITEM: NUMBER OF ATOMS
95
ITEM: BOX BOUNDS pp pp pp
0 5.31329
0 5.31329
0 5.31329
ITEM: ATOMS type xu yu zu id mol 
1 8.06773 -3.01956 3.09472 1 1 
1 7.60504 -3.48977 3.63823 2 1 
1 7.62345 -4.15182 4.10606 3 1 
1 7.07603 -4.47718 4.57509 4 1 
1 6.86011 -5.24906 4.41384 5 1 
1 6.6454 -6.00505 4.69213 6 1 
1 6.25989 -6.78343 4.83913 7 1 
1 5.95195 -7.23153 5.37756 8 1 
1 6.40555 -7.23279 6.12583 9 1 
1 6.66235 -7.48686 6.81936 10 1 
1 -6.2171 0.827094 -2.68674 11 2 
1 -6.29311 0.859848 -3.59159 12 2 
1 -5.77927 0.463732 -4.24438 13 2 
1 -5.67121 0.650757 -5.00075 14 2 
1 -5.0058 0.623462 -5.43962 15 2 
1 -4.41697 1.01278 -5.94441 16 2 
1 -4.10088 1.71556 -6.31071 17 2 
1 -3.85306 2.34546 -6.60409 18 2 
1 -3.09798 2.42453 -6.32618 19 2 
1 -2.3254 2.39485 -6.02762 20 2 
1 19.9972 7.99431 3.73197 21 3 
1 20.4351 8.50592 4.32021 22 3 
1 20.7712 8.52309 5.08811 23 3 
1 20.1268 9.07884 5.28859 24 3 
1 19.4936 9.5037 5.58876 25 3 
1 18.8808 10.1099 5.77693 26 3 
1 18.4137 10.6158 6.09782 27 3 
1 17.7993 10.6289 6.74578 28 3 
1 16.98 10.5475 7.1206 29 3 
1 16.5768 10.5768 7.81301 30 3 
1 -14.8141 1.15888 2.58594 31 4 
1 -14.6507 0.584835 3.06979 32 4 
1 -14.9941 -0.228579 3.26037 33 4 
1 -15.8605 -0.416441 3.16172 34 4 
1 -16.6627 -0.505288 3.4321 35 4 
1 -17.4228 -0.396964 3.58725 36 4 
1 -18.1786 -0.752177 3.83915 37 4 
1 -18.573 -1.49806 3.48615 38 4 
1 -19.3089 -1.7211 3.1171 39 4 
1 -19.9264 -2.25731 3.04132 40 4 
1 8.41438 18.7624 -4.76484 41 5 
1 7.67272 18.6088 -4.37409 42 5 
1 6.98393 18.0623 -4.33428 43 5 
1 6.43375 17.4746 -4.00605 44 5 
1 5.78809 16.853 -4.0487 45 5 
1 5.47766 16.0066 -4.11662 46 5 
1 5.2866 15.217 -4.37604 47 5 
1 4.97669 14.4522 -4.30603 48 5 
1 5.22269 13.7691 -3.71372 49 5 
1 5.45797 12.9837 -3.54378 50 5 
2 0.343299 0.502277 1.197 51 0 
2 0.815027 1.23081 1.27402 52 0 
2 5.28102 0.635417 0.0916645 53 0 
2 1.40069 1.82509 1.12217 54 0 
2 2.15539 0.0358787 1.11161 55 0 
2 2.03381 2.37867 0.934982 56 0 
2 0.838328 -0.0569164 2.12767 57 0 
2 1.46614 -0.00702133 1.58101 58 0 
2 4.87684 0.57964 0.707579 59 0 
2 1.21234 0.843977 2.81246 60 0 
2 4.56696 0.669134 1.4522 61 0 
2 2.48821 2.04464 3.38595 62 0 
2 4.38514 0.855458 2.2151 63 0 
2 2.28151 1.51632 3.86757 64 0 
2 4.25927 2.9127 3.99409 65 0 
2 4.64524 3.21033 4.69055 66 0 
2 1.4292 -0.286123 4.56436 67 0 
2 1.66232 0.468106 4.50606 68 0 
2 1.05147 1.3427 4.44329 69 0 
2 1.32711 1.99655 4.16475 70 0 
2 2.03698 0.993071 4.31919 71 0 
2 1.80731 2.37079 4.19362 72 0 
2 2.58901 2.42839 4.45892 73 0 
2 5.89395 0.806844 4.90646 74 0 
2 0.889068 3.36982 0.460556 75 0 
2 0.784957 3.62141 -0.183305 76 0 
2 2.6911 5.07587 0.652671 77 0 
2 3.23946 4.50149 0.358256 78 0 
2 1.24859 3.24085 1.18288 79 0 
2 2.74527 2.7342 0.74251 80 0 
2 -0.18155 4.17523 0.994963 81 0 
2 0.0611262 4.98504 1.04081 82 0 
2 0.0614188 2.76568 1.70768 83 0 
2 -0.184145 3.45266 1.33382 84 0 
2 1.10178 5.45872 3.154 85 0 
2 0.517791 4.9646 3.20029 86 0 
2 1.63734 3.35612 3.07949 87 0 
2 2.34764 3.7192 3.29341 88 0 
2 -0.277091 4.84016 3.32154 89 0 
2 2.89399 4.19113 3.66904 90 0 
2 3.4666 4.73587 3.70692 91 0 
2 4.24738 4.85848 3.52523 92 0 
2 4.48143 3.50216 5.184 93 0 
2 3.85248 3.99433 5.42018 94 0 
2 1.11049 4.26592 4.75771 95 0 
ITEM: TIMESTEP
30064
ITEM: NUMBER OF ATOMS
95
ITEM: BOX BOUNDS pp pp pp
0 5.31329
0 5.31329
0 5.31329
ITEM: ATOMS type xu yu zu id mol 
1 8.08168 -2.99123 3.09173 1 1 
1 7.61591 -3.50685 3.62529 2 1 
1 7.62862 -4.14821 4.11939 3 1 
1 7.07241 -4.47587 4.57755 4 1 
1 6.85785 -5.26541 4.40667 5 1 
1 6.65148 -6.01311 4.69198 6 1 
1 6.27416 -6.79508 4.8397 7 1 
1 5.94554 -7.21819 5.36355 8 1 
1 6.39278 -7.23233 6.12534 9 1 
1 6.65494 -7.47112 6.80356 10 1 
1 -6.22479 0.81831 -2.69551 11 2 
1 -6.29043 0.857093 -3.61347 12 2 
1 -5.77086 0.463074 -4.25258 13 2 
1 -5.67499 0.64154 -4.99707 14 2 
1 -4.99315 0.635329 -5.44859 15 2 
1 -4.41333 1.00937 -5.92018 16 2 
1 -4.11096 1.72284 -6.29206 17 2 
1 -3.83985 2.35963 -6.6208 18 2 
1 -3.08774 2.42955 -6.33454 19 2 
1 -2.32381 2.37911 -6.0242 20 2 
1 20.0099 8.01329 3.74534 21 3 
1 20.4341 8.5016 4.32736 22 3 
1 20.7799 8.51922 5.0864 23 3 
1 20.1384 9.07253 5.29324 24 3 
1 19.4938 9.49982 5.59742 25 3 
1 18.8881 10.1065 5.77348 26 3 
1 18.4184 10.5989 6.08369 27 3 
1 17.7927 10.6222 6.76215 28 3 
1 16.9792 10.5339 7.12542 29 3 
1 16.5827 10.5868 7.82193 30 3 
1 -14.8246 1.17578 2.58909 31 4 
1 -14.6452 0.581435 3.07777 32 4 
1 -14.9906 -0.209907 3.26493 33 4 
1 -15.8652 -0.413439 3.16636 34 4 
1 -16.6801 -0.500482 3.41152 35 4 
1 -17.4323 -0.400016 3.59829 36 4 
1 -18.185 -0.752592 3.83096 37 4 
1 -18.5756 -1.49744 3.48858 38 4 
1 -19.3273 -1.72639 3.12341 39 4 
1 -19.9094 -2.27473 3.03489 40 4 
1 8.4066 18.7566 -4.77109 41 5 
1 7.66931 18.621 -4.36774 42 5 
1 6.97352 18.0591 -4.32318 43 5 
1 6.43986 17.4802 -4.00292 44 5 
1 5.76989 16.8386 -4.04616 45 5 
1 5.48601 16.0124 -4.09611 46 5 
1 5.28839 15.2161 -4.37843 47 5 
1 4.97688 14.47 -4.31301 48 5 
1 5.20276 13.773 -3.72767 49 5 
1 5.45246 12.9735 -3.55054 50 5 
2 0.343299 0.502277 1.197 51 0 
2 0.815027 1.23081 1.27402 52 0 
2 5.28102 0.635417 0.0916645 53 0 
2 1.40069 1.82509 1.12217 54 0 
2 2.15539 0.0358787 1.11161 55 0 
2 2.03381 2.37867 0.934982 56 0 
2 0.838328 -0.0569164 2.12767 57 0 
2 1.46614 -0.00702133 1.58101 58 0 
2 4.87684 0.57964 0.707579 59 0 
2 1.21234 0.843977 2.81246 60 0 
2 4.56696 0.669134 1.4522 61 0 
2 2.48821 2.04464 3.38595 62 0 
2 4.38514 0.855458 2.2151 63 0 
2 2.28151 1.51632 3.86757 64 0 
2 4.25927 2.9127 3.99409 65 0 
2 4.64524 3.21033 4.69055 66 0 
2 1.4292 -0.286123 4.56436 67 0 
2 1.66232 0.468106 4.50606 68 0 
2 1.05147 1.3427 4.44329 69 0 
2 1.32711 1.99655 4.16475 70 0 
2 2.03698 0.993071 4.31919 71 0 
2 1.80731 2.37079 4.19362 72 0 
2 2.58901 2.42839 4.45892 73 0 
2 5.89395 0.806844 4.90646 74 0 
2 0.889068 3.36982 0.460556 75 0 
2 0.784957 3.62141 -0.183305 76 0 
2 2.6911 5.07587 0.652671 77 0 
2 3.23946 4.50149 0.358256 78 0 
2 1.24859 3.24085 1.18288 79 0 
2 2.74527 2.7342 0.74251 80 0 
2 -0.18155 4.17523 0.994963 81 0 
2 0.0611262 4.98504 1.04081 82 0 
2 0.0614188 2.76568 1.70768 83 0 
2 -0.184145 3.45266 1.33382 84 0 
2 1.10178 5.45872 3.154 85 0 
2 0.517791 4.9646 3.20029 86 0 
2 1.63734 3.35612 3.07949 87 0 
2 2.34764 3.7192 3.29341 88 0 
2 -0.277091 4.84016 3.32154 89 0 
2 2.89399 4.19113 3.66904 90 0 
2 3.4666 4.73587 3.70692 91 0 
2 4.24738 4.85848 3.52523 92 0 
2 4.48143 3.50216 5.184 93 0 
2 3.85248 3.99433 5.42018 94 0 
2 1.11049 4.26592 4.75771 95 0 
ITEM: TIMESTEP
30065
ITEM: NUMBER OF ATOMS
95
ITEM: BOX BOUNDS pp pp pp
0 5.31329
0 5.31329
0 5.31329
ITEM: ATOMS type xu yu zu id mol 
1 8.09475 -2.96339 3.08939 1 1 
1 7.6285 -3.5228 3.60966 2 1 
1 7.63454 -4.14402 4.13263 3 1 
1 7.06815 -4.47586 4.58075 4 1 
1 6.85547 -5.28135 4.40011 5 1 
1 6.65653 -6.02353 4.69159 6 1 
1 6.29066 -6.80273 4.83717 7 1 
1 5.93874 -7.2071 5.35389 8 1 
1 6.37738 -7.23132 6.1204 9 1 
1 6.64895 -7.45638 6.79115 10 1 
1 -6.23305 0.809906 -2.70744 11 2 
1 -6.28521 0.852275 -3.63361 12 2 
1 -5.76623 0.464102 -4.2561 13 2 
1 -5.67845 0.632248 -4.99558 14 2 
1 -4.97999 0.647302 -5.45843 15 2 
1 -4.40968 1.00685 -5.89631 16 2 
1 -4.12285 1.72656 -6.27201 17 2 
1 -3.82659 2.37628 -6.6392 18 2 
1 -3.07674 2.43582 -6.34219 19 2 
1 -2.32122 2.36338 -6.02039 20 2 
1 20.023 8.03304 3.75912 21 3 
1 20.4327 8.49579 4.33334 22 3 
1 20.7877 8.51671 5.0851 23 3 
1 20.1516 9.06492 5.29812 24 3 
1 19.4926 9.49745 5.60623 25 3 
1 18.8992 10.0995 5.76797 26 3 
1 18.418 10.5846 6.07425 27 3 
1 17.786 10.6154 6.77622 28 3 
1 16.9818 10.5206 7.12828 29 3 
1 16.5867 10.5971 7.83131 30 3 
1 -14.8353 1.19493 2.59071 31 4 
1 -14.6398 0.574337 3.08746 32 4 
1 -14.9885 -0.19022 3.26986 33 4 
1 -15.8678 -0.410361 3.17197 34 4 
1 -16.6943 -0.495512 3.38981 35 4 
1 -17.4452 -0.403337 3.61062 36 4 
1 -18.1915 -0.755208 3.82112 37 4 
1 -18.5786 -1.494 3.49177 38 4 
1 -19.3434 -1.73091 3.13056 39 4 
1 -19.8939 -2.29335 3.02803 40 4 
1 8.39882 18.7511 -4.77713 41 5 
1 7.6644 18.6315 -4.36193 42 5 
1 6.96482 18.0573 -4.31134 43 5 
1 6.44304 17.4835 -4.00058 44 5 
1 5.75425 16.8253 -4.04316 45 5 
1 5.49506 16.0183 -4.07615 46 5 
1 5.29049 15.2176 -4.38045 47 5 
1 4.97797 14.4836 -4.31692 48 5 
1 5.1817 13.7792 -3.74465 49 5 
1 5.44685 12.9637 -3.5571 50 5 
2 0.343299 0.502277 1.197 51 0 
2 0.815027 1.23081 1.27402 52 0 
2 5.28102 0.635417 0.0916645 53 0 
2 1.40069 1.82509 1.12217 54 0 
2 2.15539 0.0358787 1.11161 55 0 
2 2.03381 2.37867 0.934982 56 0 
2 0.838328 -0.0569164 2.12767 57 0 
2 1.46614 -0.00702133 1.58101 58 0 
2 4.87684 0.57964 0.707579 59 0 
2 1.21234 0.843977 2.81246 60 0 
2 4.56696 0.669134 1.4522 61 0 
2 2.48821 2.04464 3.38595 62 0 
2 4.38514 0.855458 2.2151 63 0 
2 2.28151 1.51632 3.86757 64 0 
2 4.25927 2.9127 3.99409 65 0 
2 4.64524 3.21033 4.69055 66 0 
2 1.4292 -0.286123 4.56436 67 0 
2 1.66232 0.468106 4.50606 68 0 
2 1.05147 1.3427 4.44329 69 0 
2 1.32711 1.99655 4.16475 70 0 
2 2.03698 0.993071 4.31919 71 0 
2 1.80731 2.37079 4.19362 72 0 
2 2.58901 2.42839 4.45892 73 0 
2 5.89395 0.806844 4.90646 74 0 
2 0.889068 3.36982 0.460556 75 0 
2 0.784957 3.62141 -0.183305 76 0 
2 2.6911 5.07587 0.652671 77 0 
2 3.23946 4.50149 0.358256 78 0 
2 1.24859 3.24085 1.18288 79 0 
2 2.74527 2.7342 0.74251 80 0 
2 -0.18155 4.17523 0.994963 81 0 
2 0.0611262 4.98504 1.04081 82 0 
2 0.0614188 2.76568 1.70768 83 0 
2 -0.184145 3.45266 1.33382 84 0 
2 1.10178 5.45872 3.154 85 0 
2 0.517791 4.9646 3.20029 86 0 
2 1.63734 3.35612 3.07949 87 0 
2 2.34764 3.7192 3.29341 88 0 
2 -0.277091 4.84016 3.32154 89 0 
2 2.89399 4.19113 3.66904 90 0 
2 3.4666 4.73587 3.70692 91 0 
2 4.24738 4.85848 3.52523 92 0 
2 4.48143 3.50216 5.184 93 0 
2 3.85248 3.99433 5.42018 94 0 
2 1.11049 4.26592 4.75771 95 0 
ITEM: TIMESTEP
30066
ITEM: NUMBER OF ATOMS
95
ITEM: BOX BOUNDS pp pp pp
0 5.31329
0 5.31329
0 5.31329
ITEM: ATOMS type xu yu zu id mol 
1 8.10652 -2.93668 3.08815 1 1 
1 7.64321 -3.53689 3.59122 2 1 
1 7.64112 -4.13925 4.1458 3 1 
1 7.06366 -4.47788 4.58435 4 1 
1 6.85318 -5.29598 4.39423 5 1 
1 6.66069 -6.03623 4.69098 6 1 
1 6.30944 -6.80662 4.83146 7 1 
1 5.9313 -7.19835 5.34873 8 1 
1 6.3592 -7.22967 6.11071 9 1 
1 6.64454 -7.4427 6.78241 10 1 
1 -6.24184 0.801908 -2.72288 11 2 
1 -6.27781 0.845643 -3.65118 12 2 
1 -5.76585 0.466934 -4.2553 13 2 
1 -5.68081 0.622963 -4.99717 14 2 
1 -4.96807 0.6587 -5.46781 15 2 
1 -4.40553 1.00605 -5.87354 16 2 
1 -4.13593 1.72804 -6.25119 17 2 
1 -3.81386 2.39408 -6.65864 18 2 
1 -3.06504 2.44312 -6.34941 19 2 
1 -2.31755 2.34764 -6.01614 20 2 
1 20.036 8.0529 3.77251 21 3 
1 20.4314 8.48917 4.33883 22 3 
1 20.7948 8.51542 5.08426 23 3 
1 20.1655 9.05654 5.30353 24 3 
1 19.4911 9.49582 5.61481 25 3 
1 18.9137 10.0893 5.76059 26 3 
1 18.4118 10.5728 6.07022 27 3 
1 17.7803 10.6084 6.78695 28 3 
1 16.9872 10.5076 7.12969 29 3 
1 16.5892 10.6077 7.8411 30 3 
1 -14.8461 1.21539 2.5916 31 4 
1 -14.6346 0.565468 3.09785 32 4 
1 -14.9887 -0.170587 3.27518 33 4 
1 -15.8679 -0.407013 3.17847 34 4 
1 -16.7055 -0.490328 3.36703 35 4 
1 -17.4609 -0.406766 3.62401 36 4 
1 -18.1982 -0.759838 3.81003 37 4 
1 -18.5826 -1.48829 3.49531 38 4 
1 -19.3562 -1.73413 3.13886 39 4 
1 -19.8804 -2.31358 3.02065 40 4 
1 8.39101 18.7458 -4.78293 41 5 
1 7.65763 18.64 -4.35663 42 5 
1 6.9586 18.0578 -4.29905 43 5 
1 6.44204 17.4833 -3.99882 44 5 
1 5.74242 16.815 -4.03953 45 5 
1 5.50503 16.0222 -4.05686 46 5 
1 5.29327 15.2225 -4.38188 47 5 
1 4.97958 14.4925 -4.31799 48 5 
1 5.16003 13.7865 -3.76418 49 5 
1 5.44084 12.955 -3.56369 50 5 
2 0.343299 0.502277 1.197 51 0 
2 0.815027 1.23081 1.27402 52 0 
2 5.28102 0.635417 0.0916645 53 0 
2 1.40069 1.82509 1.12217 54 0 
2 2.15539 0.0358787 1.11161 55 0 
2 2.03381 2.37867 0.934982 56 0 
2 0.838328 -0.0569164 2.12767 57 0 
2 1.46614 -0.00702133 1.58101 58 0 
2 4.87684 0.57964 0.707579 59 0 
2 1.21234 0.843977 2.81246 60 0 
2 4.56696 0.669134 1.4522 61 0 
2 2.48821 2.04464 3.38595 62 0 
2 4.38514 0.855458 2.2151 63 0 
2 2.28151 1.51632 3.86757 64 0 
2 4.25927 2.9127 3.99409 65 0 
2 4.64524 3.21033 4.69055 66 0 
2 1.4292 -0.286123 4.56436 67 0 
2 1.66232 0.468106 4.50606 68 0 
2 1.05147 1.3427 4.44329 69 0 
2 1.32711 1.99655 4.16475 70 0 
2 2.03698 0.993071 4.31919 71 0 
2 1.80731 2.37079 4.19362 72 0 
2 2.58901 2.42839 4.45892 73 0 
2 5.89395 0.806844 4.90646 74 0 
2 0.889068 3.36982 0.460556 75 0 
2 0.784957 3.62141 -0.183305 76 0 
2 2.6911 5.07587 0.652671 77 0 
2 3.23946 4.50149 0.358256 78 0 
2 1.24859 3.24085 1.18288 79 0 
2 2.74527 2.7342 0.74251 80 0 
2 -0.18155 4.17523 0.994963 81 0 
2 0.0611262 4.98504 1.04081 82 0 
2 0.0614188 2.76568 1.70768 83 0 
2 -0.184145 3.45266 1.33382 84 0 
2 1.10178 5.45872 3.154 85 0 
2 0.517791 4.9646 3.20029 86 0 
2 1.63734 3.35612 3.07949 87 0 
2 2.34764 3.7192 3.29341 88 0 
2 -0.277091 4.84016 3.32154 89 0 
2 2.89399 4.19113 3.66904 90 0 
2 3.4666 4.73587 3.70692 91 0 
2 4.24738 4.85848 3.52523 92 0 
2 4.48143 3.50216 5.184 93 0 
2 3.85248 3.99433 5.42018 94 0 
2 1.11049 4.26592 4.75771 95 0 
ITEM: TIMESTEP
30067
ITEM: NUMBER OF ATOMS
95
ITEM: BOX BOUNDS pp pp pp
0 5.31329
0 5.31329
0 5.31329
ITEM: ATOMS type xu yu zu id mol 
1 8.11669 -2.91165 3.08828 1 1 
1 7.66031 -3.54843 3.57027 2 1 
1 7.64821 -4.13379 4.15884 3 1 
1 7.05885 -4.48236 4.58808 4 1 
1 6.85116 -5.30867 4.38915 5 1 
1 6.66425 -6.0507 4.69004 6 1 
1 6.33016 -6.80756 4.8229 7 1 
1 5.92305 -7.19175 5.34752 8 1 
1 6.33842 -7.22743 6.0967 9 1 
1 6.64173 -7.42998 6.77725 10 1 
1 -6.2511 0.794323 -2.74189 11 2 
1 -6.26883 0.83759 -3.66542 12 2 
1 -5.76934 0.471238 -4.25091 13 2 
1 -5.68146 0.613713 -5.00232 14 2 
1 -4.95895 0.668875 -5.47566 15 2 
1 -4.39998 1.00745 -5.85246 16 2 
1 -4.14937 1.72888 -6.23051 17 2 
1 -3.80228 2.41156 -6.67822 18 2 
1 -3.05273 2.45106 -6.35662 19 2 
1 -2.3128 2.33186 -6.01142 20 2 
1 20.0483 8.07223 3.78468 21 3 
1 20.4309 8.48236 4.34457 22 3 
1 20.8014 8.5151 5.0839 23 3 
1 20.1794 9.04799 5.30981 24 3 
1 19.4905 9.49392 5.62269 25 3 
1 18.9306 10.0771 5.75179 26 3 
1 18.4 10.5632 6.07174 27 3 
1 17.7765 10.6011 6.79367 28 3 
1 16.9945 10.4949 7.13034 29 3 
1 16.5906 10.6186 7.85082 30 3 
1 -14.8565 1.23604 2.59263 31 4 
1 -14.6293 0.556893 3.10784 32 4 
1 -14.9918 -0.152025 3.28087 33 4 
1 -15.866 -0.403469 3.18616 34 4 
1 -16.7141 -0.484851 3.3434 35 4 
1 -17.4782 -0.410142 3.63811 36 4 
1 -18.2054 -0.766185 3.79814 37 4 
1 -18.5881 -1.48097 3.4988 38 4 
1 -19.3655 -1.73577 3.14847 39 4 
1 -19.8689 -2.33556 3.01269 40 4 
1 8.38307 18.7409 -4.78844 41 5 
1 7.64896 18.6462 -4.35187 42 5 
1 6.9552 18.0608 -4.28647 43 5 
1 6.43621 17.479 -3.99756 44 5 
1 5.73522 16.8091 -4.03521 45 5 
1 5.5156 16.023 -4.03841 46 5 
1 5.2969 15.2311 -4.38253 47 5 
1 4.98141 14.4973 -4.31666 48 5 
1 5.1383 13.7936 -3.78558 49 5 
1 5.43406 12.9485 -3.57056 50 5 
2 0.343299 0.502277 1.197 51 0 
2 0.815027 1.23081 1.27402 52 0 
2 5.28102 0.635417 0.0916645 53 0 
2 1.40069 1.82509 1.12217 54 0 
2 2.15539 0.0358787 1.11161 55 0 
2 2.03381 2.37867 0.934982 56 0 
2 0.838328 -0.0569164 2.12767 57 0 
2 1.46614 -0.00702133 1.58101 58 0 
2 4.87684 0.57964 0.707579 59 0 
2 1.21234 0.843977 2.81246 60 0 
2 4.56696 0.669134 1.4522 61 0 
2 2.48821 2.04464 3.38595 62 0 
2 4.38514 0.855458 2.2151 63 0 
2 2.28151 1.51632 3.86757 64 0 
2 4.25927 2.9127 3.99409 65 0 
2 4.64524 3.21033 4.69055 66 0 
2 1.4292 -0.286123 4.56436 67 0 
2 1.66232 0.468106 4.50606 68 0 
2 1.05147 1.3427 4.44329 69 0 
2 1.32711 1.99655 4.16475 70 0 
2 2.03698 0.993071 4.31919 71 0 
2 1.80731 2.37079 4.19362 72 0 
2 2.58901 2.42839 4.45892 73 0 
2 5.89395 0.806844 4.90646 74 0 
2 0.889068 3.36982 0.460556 75 0 
2 0.784957 3.62141 -0.183305 76 0 
2 2.6911 5.07587 0.652671 77 0 
2 3.23946 4.50149 0.358256 78 0 
2 1.24859 3.24085 1.18288 79 0 
2 2.74527 2.7342 0.74251 80 0 
2 -0.18155 4.17523 0.994963 81 0 
2 0.0611262 4.98504 1.04081 82 0 
2 0.0614188 2.76568 1.70768 83 0 
2 -0.184145 3.45266 1.33382 84 0 
2 1.10178 5.45872 3.154 85 0 
2 0.517791 4.9646 3.20029 86 0 
